小儿有机磷农药中毒,Treatment_of_department,儿科
小儿有机磷农药中毒,Treatment_of_department,急诊科
小儿潮红综合征,Treatment_of_department,皮肤科
小儿潮红综合征,Treatment_of_department,儿科
小儿潮红综合征,Treatment_of_department,急诊科
桡骨干骨折,Treatment_of_department,骨科
桡骨干骨折,Treatment_of_department,中医科
桡骨干骨折,Treatment_of_department,急诊科
胫骨远端爆裂骨折,Treatment_of_department,骨科
胫骨远端爆裂骨折,Treatment_of_department,中医科
胫骨远端爆裂骨折,Treatment_of_department,急诊科
驱蛔灵中毒,Treatment_of_department,消化内科
驱蛔灵中毒,Treatment_of_department,急诊科
桡骨颈骨折和桡骨头骨骺分离,Treatment_of_department,骨科
桡骨颈骨折和桡骨头骨骺分离,Treatment_of_department,中医科
桡骨颈骨折和桡骨头骨骺分离,Treatment_of_department,急诊科
化学液体吸入,Treatment_of_department,呼吸内科
化学液体吸入,Treatment_of_department,急诊科
肉孢子虫病,Treatment_of_department,消化内科
肉孢子虫病,Treatment_of_department,传染科
肉孢子虫病,Treatment_of_department,急诊科
绞架性骨折或外伤性枢椎椎弓骨折,Treatment_of_department,骨科
绞架性骨折或外伤性枢椎椎弓骨折,Treatment_of_department,急诊科
绞架性骨折或外伤性枢椎椎弓骨折,Treatment_of_department,中医科
急性硫化氢中毒,Treatment_of_department,呼吸内科
急性硫化氢中毒,Treatment_of_department,急诊科
强酸类中毒,Treatment_of_department,外伤科
强酸类中毒,Treatment_of_department,急诊科
小儿急性中毒,Treatment_of_department,急诊科
吡唑酮类中毒,Treatment_of_department,消化内科
吡唑酮类中毒,Treatment_of_department,急诊科
小儿感染性休克,Treatment_of_department,儿科
小儿感染性休克,Treatment_of_department,急诊科
肱骨远端全骨骺分离,Treatment_of_department,骨科
肱骨远端全骨骺分离,Treatment_of_department,中医科
肱骨远端全骨骺分离,Treatment_of_department,急诊科
寇热,Treatment_of_department,呼吸内科
寇热,Treatment_of_department,传染科
寇热,Treatment_of_department,急诊科
输精管缺如,Treatment_of_department,男科
输精管缺如,Treatment_of_department,泌尿外科
输精管缺如,Treatment_of_department,生殖健康
四川并殖吸虫病,Treatment_of_department,消化内科
四川并殖吸虫病,Treatment_of_department,传染科
四川并殖吸虫病,Treatment_of_department,急诊科
短膜壳绦虫病,Treatment_of_department,消化内科
短膜壳绦虫病,Treatment_of_department,传染科
短膜壳绦虫病,Treatment_of_department,急诊科
食物变应性和不耐受性,Treatment_of_department,内科
食物变应性和不耐受性,Treatment_of_department,急诊科
拟除虫菊类农药中毒,Treatment_of_department,急诊科
老年人病毒性肝炎,Treatment_of_department,老年科
老年人病毒性肝炎,Treatment_of_department,肝炎
医源性胆管损伤,Treatment_of_department,肝胆外科
医源性胆管损伤,Treatment_of_department,急诊科
气管闭合性损伤,Treatment_of_department,普外科
气管闭合性损伤,Treatment_of_department,急诊科
庚型病毒性肝炎,Treatment_of_department,消化内科
庚型病毒性肝炎,Treatment_of_department,肝炎
庚型病毒性肝炎,Treatment_of_department,传染科
暴发性肝炎样综合征,Treatment_of_department,肝炎
暴发性肝炎样综合征,Treatment_of_department,传染科
细粒棘球蚴病,Treatment_of_department,呼吸内科
细粒棘球蚴病,Treatment_of_department,消化内科
细粒棘球蚴病,Treatment_of_department,传染科
乙型肝炎抗原血症,Treatment_of_department,肝炎
外伤性硬脑膜下积液,Treatment_of_department,急诊科
外伤性硬脑膜下积液,Treatment_of_department,神经内科
外伤性硬脑膜下积液,Treatment_of_department,脑外科
钡中毒,Treatment_of_department,急诊科
弯曲菌肠炎,Treatment_of_department,消化内科
弯曲菌肠炎,Treatment_of_department,传染科
弯曲菌肠炎,Treatment_of_department,急诊科
老年人糖尿病酮症酸中毒,Treatment_of_department,内分泌科
老年人糖尿病酮症酸中毒,Treatment_of_department,急诊科
老年人糖尿病酮症酸中毒,Treatment_of_department,老年科
烧伤休克,Treatment_of_department,烧伤科
烧伤休克,Treatment_of_department,急诊科
胸、腰椎爆裂骨折,Treatment_of_department,骨科
胸、腰椎爆裂骨折,Treatment_of_department,急诊科
胸、腰椎爆裂骨折,Treatment_of_department,中医科
硼酸中毒,Treatment_of_department,消化内科
硼酸中毒,Treatment_of_department,急诊科
闭合性脊髓损伤,Treatment_of_department,脑外科
闭合性脊髓损伤,Treatment_of_department,急诊科
杀虫脒中毒,Treatment_of_department,消化内科
杀虫脒中毒,Treatment_of_department,急诊科
自缢,Treatment_of_department,急诊科
巴顿骨折,Treatment_of_department,骨科
巴顿骨折,Treatment_of_department,中医科
巴顿骨折,Treatment_of_department,急诊科
软产道异常性难产,Treatment_of_department,产科
软产道异常性难产,Treatment_of_department,急诊科
镍中毒,Treatment_of_department,呼吸内科
镍中毒,Treatment_of_department,肾内科
镍中毒,Treatment_of_department,急诊科
老年人心脏猝死,Treatment_of_department,急诊科
老年人心脏猝死,Treatment_of_department,心血管内科
肾上腺能性荨麻疹,Treatment_of_department,皮肤科
肾上腺能性荨麻疹,Treatment_of_department,急诊科
蜂螫伤,Treatment_of_department,皮肤科
蜂螫伤,Treatment_of_department,急诊科
小肠结肠炎耶尔森菌肠炎,Treatment_of_department,消化内科
小肠结肠炎耶尔森菌肠炎,Treatment_of_department,传染科
小肠结肠炎耶尔森菌肠炎,Treatment_of_department,急诊科
真菌性食物中毒,Treatment_of_department,急诊科
股动脉损伤,Treatment_of_department,骨科
股动脉损伤,Treatment_of_department,血管外科
股动脉损伤,Treatment_of_department,急诊科
肺炎球菌脑膜炎,Treatment_of_department,神经内科
肺炎球菌脑膜炎,Treatment_of_department,急诊科
肺炎链球菌性肺炎,Treatment_of_department,呼吸内科
肺炎链球菌性肺炎,Treatment_of_department,急诊科
肠出血性大肠埃希杆菌感染,Treatment_of_department,消化内科
肠出血性大肠埃希杆菌感染,Treatment_of_department,传染科
肠出血性大肠埃希杆菌感染,Treatment_of_department,急诊科
外伤性脾破裂,Treatment_of_department,急诊科
外伤性脾破裂,Treatment_of_department,普外科
麻黄碱中毒,Treatment_of_department,消化内科
麻黄碱中毒,Treatment_of_department,神经内科
麻黄碱中毒,Treatment_of_department,急诊科
胸、腰椎椎体单纯性、楔形压缩骨折,Treatment_of_department,骨科
胸、腰椎椎体单纯性、楔形压缩骨折,Treatment_of_department,急诊科
胸、腰椎椎体单纯性、楔形压缩骨折,Treatment_of_department,中医科
踝部急性韧带损伤,Treatment_of_department,骨科
踝部急性韧带损伤,Treatment_of_department,中医科
踝部急性韧带损伤,Treatment_of_department,急诊科
曼陀罗中毒,Treatment_of_department,消化内科
曼陀罗中毒,Treatment_of_department,急诊科
足舟骨骨折,Treatment_of_department,骨科
足舟骨骨折,Treatment_of_department,中医科
足舟骨骨折,Treatment_of_department,急诊科
水俣病,Treatment_of_department,急诊科
水俣病,Treatment_of_department,儿科
人类疱疹病毒6，7，8型感染性疾病,Treatment_of_department,皮肤科
人类疱疹病毒6，7，8型感染性疾病,Treatment_of_department,急诊科
人类疱疹病毒6，7，8型感染性疾病,Treatment_of_department,传染科
小儿汞中毒,Treatment_of_department,消化内科
小儿汞中毒,Treatment_of_department,儿科
小儿汞中毒,Treatment_of_department,急诊科
中毒性眩晕,Treatment_of_department,神经内科
中毒性眩晕,Treatment_of_department,急诊科
乙醚中毒,Treatment_of_department,呼吸内科
乙醚中毒,Treatment_of_department,消化内科
乙醚中毒,Treatment_of_department,急诊科
盖氏骨折,Treatment_of_department,骨科
盖氏骨折,Treatment_of_department,中医科
盖氏骨折,Treatment_of_department,急诊科
鱼胆中毒,Treatment_of_department,消化内科
鱼胆中毒,Treatment_of_department,急诊科
副溶血性弧菌食物中毒,Treatment_of_department,消化内科
副溶血性弧菌食物中毒,Treatment_of_department,急诊科
舟骨骨折,Treatment_of_department,骨科
舟骨骨折,Treatment_of_department,急诊科
舟骨骨折,Treatment_of_department,中医科
膝外侧韧带损伤,Treatment_of_department,骨科
膝外侧韧带损伤,Treatment_of_department,急诊科
膝外侧韧带损伤,Treatment_of_department,中医科
花粉过敏性哮喘,Treatment_of_department,呼吸内科
花粉过敏性哮喘,Treatment_of_department,急诊科
脊柱脊髓伤,Treatment_of_department,骨科
脊柱脊髓伤,Treatment_of_department,急诊科
脊柱脊髓伤,Treatment_of_department,中医科
尺桡骨骨干双骨折,Treatment_of_department,骨科
尺桡骨骨干双骨折,Treatment_of_department,中医科
尺桡骨骨干双骨折,Treatment_of_department,急诊科
咖啡因与氨茶碱中毒,Treatment_of_department,呼吸内科
咖啡因与氨茶碱中毒,Treatment_of_department,消化内科
咖啡因与氨茶碱中毒,Treatment_of_department,急诊科
踝关节脱位,Treatment_of_department,骨科
踝关节脱位,Treatment_of_department,中医科
踝关节脱位,Treatment_of_department,急诊科
新生儿中毒性红斑,Treatment_of_department,皮肤科
新生儿中毒性红斑,Treatment_of_department,儿科
新生儿中毒性红斑,Treatment_of_department,急诊科
高锰酸钾中毒,Treatment_of_department,消化内科
高锰酸钾中毒,Treatment_of_department,急诊科
老年人多器官功能衰竭,Treatment_of_department,急诊科
老年人多器官功能衰竭,Treatment_of_department,老年科
福尔马林中毒,Treatment_of_department,消化内科
福尔马林中毒,Treatment_of_department,神经内科
福尔马林中毒,Treatment_of_department,急诊科
胃肠型食物中毒,Treatment_of_department,消化内科
胃肠型食物中毒,Treatment_of_department,急诊科
小儿心力衰竭,Treatment_of_department,儿科
小儿心力衰竭,Treatment_of_department,心血管内科
小儿心力衰竭,Treatment_of_department,急诊科
中枢神经兴奋药中毒,Treatment_of_department,神经内科
中枢神经兴奋药中毒,Treatment_of_department,急诊科
急性中毒性脑炎,Treatment_of_department,急诊科
急性中毒性脑炎,Treatment_of_department,脑外科
老年人重症肌无力,Treatment_of_department,急诊科
老年人重症肌无力,Treatment_of_department,神经内科
老年人重症肌无力,Treatment_of_department,老年科
汽油中毒,Treatment_of_department,呼吸内科
汽油中毒,Treatment_of_department,消化内科
汽油中毒,Treatment_of_department,急诊科
髌腱断裂,Treatment_of_department,骨科
髌腱断裂,Treatment_of_department,急诊科
髌腱断裂,Treatment_of_department,中医科
铁线虫病,Treatment_of_department,消化内科
铁线虫病,Treatment_of_department,肾内科
铁线虫病,Treatment_of_department,传染科
阿片类药物中毒,Treatment_of_department,消化内科
阿片类药物中毒,Treatment_of_department,神经内科
阿片类药物中毒,Treatment_of_department,急诊科
老年低温症,Treatment_of_department,急诊科
老年低温症,Treatment_of_department,老年科
巨大胎儿,Treatment_of_department,产科
巨大胎儿,Treatment_of_department,急诊科
维生素A中毒症,Treatment_of_department,儿科
维生素A中毒症,Treatment_of_department,急诊科
布氏菌病,Treatment_of_department,传染科
布氏菌病,Treatment_of_department,急诊科
颈椎骨折脱位,Treatment_of_department,急诊科
颈椎骨折脱位,Treatment_of_department,骨科
二氧化硫中毒,Treatment_of_department,急诊科
羊膜带综合征,Treatment_of_department,产科
羊膜带综合征,Treatment_of_department,急诊科
硬脑膜下血肿,Treatment_of_department,脑外科
硬脑膜下血肿,Treatment_of_department,急诊科
毒蕈中毒,Treatment_of_department,消化内科
毒蕈中毒,Treatment_of_department,急诊科
产科播散性血管内凝血,Treatment_of_department,产科
产科播散性血管内凝血,Treatment_of_department,急诊科
急性失血性贫血,Treatment_of_department,血液科
急性失血性贫血,Treatment_of_department,急诊科
肠毛滴虫病,Treatment_of_department,消化内科
肠毛滴虫病,Treatment_of_department,传染科
肠毛滴虫病,Treatment_of_department,急诊科
高原肺水肿,Treatment_of_department,呼吸内科
高原肺水肿,Treatment_of_department,急诊科
股四头肌肌腱断裂,Treatment_of_department,骨科
股四头肌肌腱断裂,Treatment_of_department,急诊科
股四头肌肌腱断裂,Treatment_of_department,中医科
肠侵袭性大肠埃希杆菌感染,Treatment_of_department,消化内科
肠侵袭性大肠埃希杆菌感染,Treatment_of_department,传染科
肠侵袭性大肠埃希杆菌感染,Treatment_of_department,急诊科
铋中毒,Treatment_of_department,消化内科
铋中毒,Treatment_of_department,急诊科
不动杆菌感染,Treatment_of_department,呼吸内科
不动杆菌感染,Treatment_of_department,消化内科
不动杆菌感染,Treatment_of_department,血液科
神经型食物中毒,Treatment_of_department,消化内科
神经型食物中毒,Treatment_of_department,神经内科
神经型食物中毒,Treatment_of_department,急诊科
肱骨头骨折,Treatment_of_department,骨科
