name,detail,info_match
谷酰氨,谷酰氨是蛋白质检查中属于其他氨基酸的检查。,"{'price': {'price': ''}, 'notice': {'notice': '1、检查前禁忌：不正常休息，不正常饮食，心情过度紧张。  2、检查时要求：积极配合医生的工作。  不合宜人群：无'}}"
梅毒确诊试验,各期都有特殊的临床症状和特点，若见下伴有，全身广泛对称，特别是同时在手掌，足跖有或而无痛痒症状，或生殖器部有湿润块(扁平湿)并伴有全身性结肿大时，应考虑到早期梅毒的可能.若病人有不洁性交史，梅毒的可能性更大.此时应进行实验室检查，实验室检查有梅毒螺旋体检查和梅毒血清反应检查.临床常用的螺旋体检查法为暗视野映光法，梅毒螺旋体的螺旋紧密规则，折光强，运动活泼，易于辨认.发现梅毒螺旋体对诊断很有帮助，特别是已出现下疳而血清梅毒反应未转为阳性前更有诊断意义.,"{'price': {'price': '￥15'}, 'notice': {'notice': '不合宜人群：无特殊要求。  检查前禁忌：禁忌暴饮暴食和剧烈运动，宜平静状态，空腹抽血检查。  检查时要求：注意血清标本不被污染，及时送去检测。和听从医生的要求。'}}"
非梅毒螺旋体抗原血清试验,非螺旋体抗原血清试验是用心磷脂作抗原，测定血清中的试验。本试验敏感性高而特异性较低，且易发生生物学假阳性。早期梅毒患者经充分治疗后，反应素可以消失，早期未经治疗者到晚期，部分病人中反应素也可以减少或消失。,"{'price': {'price': '￥46-￥100'}, 'notice': {'notice': '不合宜人群：暂时不明  检查前禁忌：注意正常的生活饮食习惯，注意个人卫生。禁止不洁性交。  检查时要求：积极配合医生'}}"
血清梅毒螺旋体抗体,是由苍白螺旋体感染引起的一种性传播性疾病。其病原体感染人体后出现特异性。目的是检测出感染梅毒螺旋体病毒的人群。,"{'price': {'price': '￥35-￥60'}, 'notice': {'notice': '检查前准备：  1.抽血前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。  2.体检前一天 的晚八时以后，应禁食，以免影响第二天空腹血糖等指标的检测。  3.抽血时 应放松心情，避免因恐惧造成血管的收缩、增加采血的困难;有晕针史的客人请提前说明，我们将做特别安排。  检查时要求：  1.抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2.按压时间应充分。 各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3.抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4.若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。  不适宜人群：没有不适宜人群。'}}"
不加热血清反应素实验,是采用改良VDRL抗原，即将VDRL抗原用稀释液稀释后离心沉淀，于沉淀中加入EDTA、氯化胆碱和防腐剂，敏感性及特异性与VDRL相似。EDTA可使抗原在半年内不，氯化胆碱可灭活补体等，使用血清可不必加热灭活。抗原不必每天配制，在4—8℃冰箱中可保存半年。  用心磷脂作抗原，测定血清中，亦称反应素。本试验敏感性高而特异性较低，且易发生生物学假阳性。早期患者经充分治疗后，反应素可以消失，早期未经治疗者到晚期，部分病人中反应素也可以减少或消失。目前一般作为筛选和定量试验，观察疗效，复发及再感染。,"{'price': {'price': '￥8-￥25'}, 'notice': {'notice': '检查前禁忌：注意正常的生活饮食习惯，注意个人卫生。禁止不洁性交。  检查时要求：积极配合医生'}}"
梅毒血清试验,血清试验是用于梅毒疾病的诊断试验。根据所用抗原不同，分为以下两大类：  1.，用心磷脂作抗原，测定血清中，亦称反应素。  2. 梅毒螺旋体抗原血清试验：用活的或死的梅毒螺旋体或其成分来作抗原测定抗螺旋体。,"{'price': {'price': '￥15'}, 'notice': {'notice': '检查前禁忌：注意正常的生活饮食习惯，注意个人卫生。禁止不洁性交。  检查时要求：积极配合医生'}}"
血清免疫球蛋白A,IgA占血清免疫球蛋白总量10%~20%，可分为血清型和分泌型。分泌型IgA是外分泌液(如初乳、唾液、泪、肠道分泌液和支气管分泌液)中的主要免疫球蛋白。因此，其在抗感染防御第一线中起重要作用，尤其在呼吸道和肠道，可称为局部免疫。,"{'price': {'price': '￥6-￥16'}, 'notice': {'notice': '一、抽血前的注意事项  1.抽血前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。  2.体检前一天的晚八时以后，应开始禁食12小时，以免影响检测结果。  3.抽血时应放松心情，避免因恐惧造成血管的收缩，增加采血的困难。  二、抽血后应注意  1.抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2.按压时间应充分。各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3.抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4.若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。'}}"
过敏原检测,原筛选是敏筛过敏源检测系统采用免疫印迹方法或者吸入致敏物质而发生的过敏反应而进行的等手段进行筛选过敏原的方法。,"{'price': {'price': ''}, 'notice': {'notice': '不合宜人群：有严重的过敏体质的人  检查前禁忌：  1.服药期间不得同时饮酒，或服用镇静催眠药及抗抑郁药。  2.H1受体拮抗剂对人类的致畸作用的研究数据尚不充分，但动物试验已证实可引起腭裂、腹股沟疝或泌尿系统畸形，故妊娠期妇女应慎重权衡利弊;同时H1受体拮抗剂也由乳汁分泌，对哺乳期妇女也不宜应用、婴幼儿及老年人应慎用。  3.H1受体拮抗剂类药物毒性小，安全范围较大，但因应用甚广，药物的急性中毒亦可发生，特别是儿童误服后中毒较为常见。服药过量时最常见的症状是嗜睡、头晕、共济失调，2小时内可发生面部潮红、瞳孔扩大、体温过高等抗胆碱能作用。中枢兴奋作用主要见于儿童，表现为幻觉、中毒性精神病等，最终可致惊厥。成人急性中毒一般经历一段潜伏期后，可继发呼吸抑制、心血管抑制，甚至死亡。心律紊乱比较罕见。  4.注意对特殊人群的应用：对过敏症状以清晨为重者可选用长效的拮抗剂于睡前服用，既可解除症状，又避免产生其他不良反应。  5.注意给药时间：如阿司咪唑与食物同服可降低本品的生物利用度，为保证吸收，宜于餐前1～2小时服用。  6.注意避免产生心脏毒性：不宜超量服用，避免同时并用已知干扰肝脏药酶代谢的药物。在使用过量(甚至正常推荐剂量)、低血钾、肝脏代偿功能不全或同时并用肝酶P450抑制剂药物(如酮康唑、伊曲康唑、红霉素、醋酸竹桃霉素、克拉霉素、环丙沙星、西米替丁等)的条件下，某些第2代H1受体拮抗剂(阿司咪唑、特非那丁、依巴斯汀)可能抑制心脏钾离子慢通道，有引起尖端扭转型室速或Q-T间期延长的危险。故应严格掌握剂量，注意药物的相互作用，同时对血钾浓度过低者适当补充钾、镁。患先天性Q-T综合征者不宜应用。  7.用药期间应禁忌辛辣或腥膻食物，避免搔抓皮肤或热水洗烫，并暂停用肥皂。  检查时要求：医院进行检查就可以的，不要吃辛辣等刺激性食物。'}}"
血清乙肝表面抗体,乙型表面，英文缩写为HBsAb或抗- HBs，是机体受HBsAg刺激而产生的相应抗体，它可以与HBsAg相结合，在体内其他免疫系统共同作用下清除病毒，以保护机体不再受HBV的感染。所以抗- HBs是具有特异性保护功能的中和抗体，有的抗- HBs，表明机体已产生免疫力。当抗- HBs可以在血清中检出时，HBsAg从血清中转阴已有2周左右。临床上常将HBsAg转阴而抗- HBs尚未出现的时期称为“空窗”期，这时只有抗-HBc阳性，其余的血清免疫学指标均为阴性。(HBsAb) 是病人感染了乙型肝炎病毒（HBV）以后，对蛋白质所产生的一种性抗体（保护性抗体），它对HBsAg有一定的中和作用。,"{'price': {'price': '￥8-￥30'}, 'notice': {'notice': '1.空腹抽血化验，检查前8-12小时禁食，不吃任何药物，可少量饮水。  2.须与其他乙肝检查项目一起分析结果。'}}"
乙肝两对半,两对半是国内医院最常用的乙肝病毒 (HBV)感染检测血清标志物。乙型病毒免疫学标记一共3对，即表面抗原(HBsAg)和表面(抗HBs或HBsAb)、e抗原(HBeAg)和 e抗体(抗HBe或HBeAb)、核心抗原(HBcAg)和核心抗体(抗HBc或HBcAb)。又称乙肝五项，其检查意义在于：检查是否感染乙肝及感染的具体情况，区分、。,"{'price': {'price': '￥8-￥30'}, 'notice': {'notice': '乙肝两对半是诊断乙肝感染的重要检查项目，所以在检查之前，需要注意几点事项，以避免可能会影响检查结果的情况出现，导致医生得出错误的判断，造成误诊。  1.在做乙肝五项前应注意不要喝酒。  2.如果在检查前还在服用某些药物，那么最好是在检查前的一两天就停止用药，以免影响检查。  3.在做乙肝五项检查前，还注意保证充足的休息，因为睡眠不好、劳累等有可能影响检查结果的准确性。  4.在检查前天晚上最好不要吃油腻、辛辣的食物。  5.乙肝五项检查前是不需要空腹的，不过如果还需要检查肝功能、血脂等项目的话，就另当别论了。'}}"
血清单纯疱疹病毒抗体,病毒原发感染后1周左右血中可出现单纯病毒，3-4周达高峰，可持续多年。在细胞外灭活病毒，对阻止病毒经血流播散和限制病程有一定作用，但不能消灭潜伏感染的病毒和阻止复发。,"{'price': {'price': '￥15-￥58'}, 'notice': {'notice': '检查中：如用于急性感染诊断，应采取急性期和恢复期双份血清，同时检测血清中的IgG和IgM。'}}"
血清谷草转氨酶,门冬氨酸氨基转移酶，是转氨酶中比较重要的一种。它是医学临床上的指标，用来判断是否受到损害。主要适用于肝病患者。,"{'price': {'price': ''}, 'notice': {'notice': '检查前准备：  1、抽血前一天不吃过于油腻、高蛋白食物，避免大量饮酒。血液中的酒精成分会直接影响检验结果。  2、体检前一天 的晚八时以后，应禁食，以免影响第二天空腹血糖等指标的检测。  3、抽血时 应放松心情，避免因恐惧造成血管的收缩、增加采血的困难;有晕针史的客人请提前说明，我们将做特别安排;  检查时要求：  1、抽血后，需在针孔处进行局部按压3-5分钟，进行止血。注意：不要揉，以免造成皮下血肿。  2、按压时间应充分。 各人的凝血时间有差异，有的人需要稍长的时间方可凝血。所以当皮肤表层看似未出血就马上停止压迫，可能会因未完全止血，而使血液渗至皮下造成青淤。因此按压时间长些，才能完全止血。如有出血倾向，更应延长按压时间。  3、抽血后出现晕针症状如：头晕、眼花、乏力等应立即平卧、饮少量糖水，待症状缓解后再进行体检。  4、若局部出现淤血，24小时后用温热毛巾湿敷，可促进吸收。'}}"
