name,detail,info_match
喉切开术,(traceotomy)系切开颈段气管，放入金属气管套管， 切开术以解除喉源性、呼吸机能失常或下呼吸道分泌物潴留所致呼吸困难的一种常见手术。,{'price': {'price': ''}}
唇腭裂术后上唇及鼻孔鼻端畸形修复术,唇术后上唇及孔鼻端畸形修复术  唇修复术后常常留有患侧鼻端鼻翼低平鼻翼外脚低下，鼻小柱斜向裂侧及短矮。上唇短，无唇峰和唇珠等。这些畸形影响术后形态美，迫切要求纠正这些畸形。,{'price': {'price': ''}}
陈旧性泪小管断裂缝合术,内眦部外伤所致的泪小管断裂，可行泪小管缝合术进行修复。但新鲜的断裂和陈旧的断裂修复缝合方法不同。,{'price': {'price': ''}}
部分穿透性角膜移植术,1.或。  2.各种原因所致的角膜白斑。  3.感染(病毒、细菌、真菌、阿米巴)所致药物不能控制的或。  4.后混浊，先天性。  5.(变性期)。  6.角膜血染。  7.严重的角膜外伤、撕裂伤、化学伤。  8.后弹力层膨出，。  9.角膜内皮功能失代偿、角膜大泡性病变。,{'price': {'price': ''}}
鼻中隔脓肿切开引流术,部外伤或后致;形成，穿刺抽吸有脓液者(图1)。,{'price': {'price': '￥200'}}
鼻梁穿孔性缺损,病人梁缺损一般较大，由于疤痕收缩，鼻尖往往上翘，鼻梁下塌，鼻唇沟角度变大。所以手术中必须将鼻尖下移，并整复鼻梁的塌陷。,{'price': {'price': ''}}
鼻侧切开术,是从外途径来处理鼻腔、较广泛的病变。手术时向上可达额窦、筛窦，向下可达鼻腔鼻窦底壁，内侧可处理鼻中隔上的病变，向外可处理上颌窦内的，向后可达蝶窦，是临床应用较广泛的手术之一。,{'price': {'price': ''}}
鞍鼻成形术,一般比较严重的，多有部骨质或软骨的缺损者。,{'price': {'price': ''}}
近视眼激光手术,近视眼激光手术即激光近视手术，它包括激光光学角膜切削术(Photo Refractive Keratectomy，简称PRK)、准分子激光原位角膜磨镶术 (Lasik，简称IK)、准分子激光上皮下角膜磨镶术(LASEK，简称EK)、波前像差引导准分子激光手术(Torsion Lasik，简称TK)，飞秒，全飞秒激光六个发展阶段。也就是说此项技术截止2014年一共经历了六个发展阶段。  激光近视矫治手术自诞生之日起，便成为时尚人物的宠儿。此项技术经历了激光光学角膜切削术(Photo Refractive Keratectomy，简称PRK)、准分子激光原位角膜磨镶术 (Lasik，简称IK)、准分子激光上皮下角膜磨镶术(LASEK，简称EK)、波前像差引导准分子激光手术(Torsion Lasik，简称TK)，飞秒，全飞秒激光六个发展阶段。,{'price': {'price': ''}}
自体肋软骨球移植术,球摘出后即刻自体肋软骨球移植，长期眼球摘出后眼窝凹陷也可作自体肋软骨球移植。,{'price': {'price': ''}}
转移性皮瓣鼻背部缺损整复术,上半部(2/5)的有一定的游动度，不似鼻下部(3/5)那样致密和粘连得牢固。如果这里的皮肤有不太大的缺损，可以利用鼻邻近处的皮瓣进行修复。它具有取材容易，往往可以一期(或二期)完成。皮肤的厚度、色泽均极相似，成活率高，感染少、愈合好和美容效果好等优点，故为医师们所乐用，这种皮瓣可以有下列数种。  转移性皮瓣是采用邻近部的皮瓣，经转移至缺损处，进行整复。这是对鼻部缺损非常有用的皮瓣，采皮区往往是在鼻颊沟或眉间部。,{'price': {'price': ''}}
真皮脂肪瓣移植术,球摘出时当即作真皮脂肪瓣，眼球摘出后眼窝凹陷也可作真皮脂肪瓣，但的患者手术疗效不满意。,{'price': {'price': ''}}
粘膜下鼻甲切除术,是通过切除甲实现治疗慢性的手术方法。,{'price': {'price': '￥300'}}
翼状胬肉切除术及带蒂结膜瓣移植术,1.进行性。  2.翼状胬肉达区或已遮盖瞳孔区者。  3.翼状胬肉影响球运动或影响美容者。,{'price': {'price': ''}}
眼球后部磁性异物摘除术,⑴玻璃体内异物。  ⑵球壁内异物。,{'price': {'price': '￥1280'}}
咽部异物取出术,以鱼刺最多，可刺入根、扁桃体、侧壁、会厌谷等处，均应及时取出。,{'price': {'price': ''}}
外伤眼的玻璃体手术,1.非穿通性外伤玻璃体出血。  2.穿通性眼外伤增殖性玻璃体病变。  3.穿通性眼外伤视网膜嵌顿。  4.球内异物(包括金属或非金属异物)。  5.外伤牵引性。  6.外伤性眼内炎。,{'price': {'price': ''}}
水平式喉部份切除术,水平部分切除术是治疗声门上型、部分下癌及根癌的主要术式。,{'price': {'price': ''}}
上颌骨全截除术,1.原发于上颌窦的恶性肿瘤，包括已经术前放射治疗，或上颌窦的等。  2.原发于腔、筛窦的恶性肿瘤，侵犯上颌窦，范围较广泛者。,{'price': {'price': '￥2600'}}
桥状穿透性角膜移植术,1.单疱病毒性活动期或化脓性感染，药物治疗无效，不得不行穿透性角膜移植者。  2.角膜大穿孔或者，术前无前房者。  3.大泡性变及内皮功能不良造成的一些植床比植片明显厚的病例，可减少植片后膜，或玻璃体与植片粘连的并发症，提高植片的透明率。,{'price': {'price': ''}}
前额窦开窗术,慢性化脓性(chronic purulent sinusitis)是窦粘膜慢性化脓性炎症。可使用给予治疗。,{'price': {'price': ''}}
内眦韧带撕脱或断离修复术,内眦韧带撕或断离导致眦角向颞下移位，即远内眦畸形。,{'price': {'price': ''}}
眉上部分皮肤切除术,眉下垂常合并睑松弛，为美容可以手术矫正。,{'price': {'price': ''}}
额窦根治术,1.额窦引流术后，急性炎症已控制，但病变尚未根治。  2.反复急性发作，经药物、导管冲洗、额管扩大等治疗无效，或已在额窦前下壁形成孔。  3.额窦炎引起眶内或颅内并发症。  4.额窦、或异物，有手术必要者。,{'price': {'price': ''}}
窦瘘管修复术,修复窦管的手术。,{'price': {'price': ''}}
倒睫电解（冷冻）术,不伴有明显的少数睫毛倒生或乱生。,{'price': {'price': ''}}
垂直式（侧方或前方）喉部份切除术,垂直式(侧方或前方)部份切除术是治疗声门上型、会厌癌的主要术式之一。,{'price': {'price': ''}}
侧鼻切开肿瘤摘除术,适用于所有腔内良性及恶性肿瘤，手术视野清楚，可以去除所有鼻腔外侧壁及鼻中隔。,{'price': {'price': ''}}
杓状软骨截除术或杓状软骨固定术,将病变的杓状软骨进行截除，或固定不稳定的杓状软骨，是治疗声带的手术方法之一。,{'price': {'price': ''}}
鼻中膈鼻道成形术,从骨的生长发育角度来看，完成发育较早，而中隔软骨发育完成较晚，即在额骨与上颌骨、骨发育完成时鼻中隔软骨还在生长。因此鼻中隔的上下均已固定，会因为无法延长而形成上下的应力关系，其主要集中于较薄弱的鼻中隔软骨与周边骨之间的连接部位，可能是形成的最主要因素。有利于纠正此症。,{'price': {'price': ''}}
鼻咽纤维血管瘤手术,纤维也称鼻咽，包括男性青春期出血性纤维瘤或等。  本病病因不明，多发于10岁~25岁的男性，女性少见。本病在病理上虽属良性，但由于其生长扩展力强，  常直接侵人周围组织及器官(如鼻腔、、翼窝、颞下窝、眶)，甚至压迫破坏颅底骨质侵入颅内，引起  一系列症状。反复大量出血又可致严重，常危及病人生命，故临床表现实属险症。,{'price': {'price': ''}}
鼻咽切片,位于鼻腔的后方与咽上方的交界处，恰好在头颅的中央，鼻咽的上方以坚硬的颅底骨与颅腔隔开，周围有数条神经、血管通过。鼻咽具有丰富的组织，并且咽管(欧氏管)的开口也在此处。有利于诊断该症。,{'price': {'price': ''}}
鼻咽闭锁整复术,因感染、外伤等原因所引起的部狭窄、闭锁，使鼻腔后部完全或部分填塞，发音呈阻塞性鼻音，甚至影响呼吸和进食。,{'price': {'price': ''}}
鼻咽癌手术,是指发生于粘膜的恶性肿瘤。中国的广东、广西、福建、湖南等地为多发区，男多于女。发病年龄大多为中年人，亦有青少年患病者。病因与种族易感性(黄种人较白种人患病多)、遗传因素及等有关，鼻咽癌恶性程度较高，早期即可出现颈部结转移。,{'price': {'price': ''}}
鼻尖部缺损整复术,尖缺损的整复是比较困难的，缺损范围如果较大，涉及到鼻翼或鼻小柱时，则更不易处理。,{'price': {'price': ''}}
爆裂性骨折眼球内陷整复术,。,{'price': {'price': ''}}
鼻内镜手术,鼻内镜手术是利用高分辨、可变换视角的hopkins内镜开展鼻窦手术，使鼻腔、鼻窦，尤其是深部的手术能在直视下进行。且利于一些凹陷和裂隙内的病灶清理，可恢复鼻窦的通气和引流功能。在直视下手术组织损伤少，出血少，术中视野清晰，可以避免一些并发症的发生，成为常规鼻、鼻窦手术的补充。,{'price': {'price': '￥1500-￥3176'}}
眉毛骨膜固定术,眉下垂常合并睑松弛，为美容可以手术矫正。,{'price': {'price': ''}}
结膜遮盖修补术,结膜是覆盖在上、下睑内和眼球前面的一层粘膜。是由复层柱状上皮和少量结缔组织形成的透明薄膜。衬在眼睑内面的为睑结膜，贴在眼球前的为球结膜。结膜内含有丰富的血管和神经末梢，并有少量的粘液腺，能分泌粘液，滑润眼球，以减少睑结膜与的摩擦。衣原体主要侵犯睑结膜和穹窿结膜。急性细菌性和病毒性结膜炎都是因为细菌和病毒侵染了结膜而引起的，并且都有传染性。,{'price': {'price': ''}}
泪小管内鼻泪管环切术,适用于。,{'price': {'price': ''}}
普通金属托槽矫牙,普通金属托槽：是一种最传统的，也是价格最便宜的矫治器。传统的正畸固定矫治器采用不锈钢托槽，应用比较广泛。  所谓正畸托槽是指在正畸治疗中用一种专用的粘接剂固定在齿表面的一种金属或陶瓷等材料制成的装置，用于容纳和固定正畸钢丝，传递矫治力到牙齿，从而达到矫正错位牙齿的目的。选择优质的托槽，可以减少患者的复诊次数，缩短治疗疗程，并且可以带来准确的、可以预见的治疗效果。同时，因其美观性与舒适度、性能与材质等的不同又各有优劣。,{'price': {'price': ''}}
MBT直丝弓矫牙,在矫正过程中，贴在牙上的小金属片——我们称为托槽，是必不可少的，也正是这小小的托槽成为了各种矫治技术的决定性力量，要知道牙齿的排齐方向就是由托槽决定的。传统的托槽都是采用方丝弓技术，它必须由医生手动调节托槽角度，费时很长，给患者造成很多不便，由于医生手动调节托槽角度，正畸的效果不能有充分的保证。,{'price': {'price': ''}}
陶瓷隐形托槽矫牙,陶瓷托槽属于正畸矫治器组成部分托槽的一个类别。因其颜色接近齿本色，使用后不易被人察觉，又被称为隐形托槽。,{'price': {'price': ''}}
睑袋手术,睑袋明显影响美容者。,{'price': {'price': ''}}
全飞秒激光近视手术,飞秒激光是一种波长1053nm的神奇之光，它的种种优势已经成功应用于各个领域，科手术也不例外。但是，飞秒激光到底是通过什么原理来矫正近视的呢？  飞秒激光手术的原理有两个，一个是光传输原理，一个是光爆破原理。首先，看看飞秒激光手术的光传输原理：  手术前医生将患者的基本信息资料和手术数据输入电脑(包括激光聚焦的深度，也就是锥镜镜片底部到激光聚焦点的距离;瓣的直径、蒂的大小和宽度;激光切削的能量等)。手术中医生操作飞秒  激光机，用锥镜将角膜固定，从而保持激光头到角膜组织中激光聚焦点的精确距离。  激光聚焦的深度，也就是锥镜镜片底部到激光聚焦点的距离，飞秒激光机按照医生设定的模式传输激光脉冲，在角膜上进行各种靶向切削。简要地说，飞秒激光的光传输原理给我们印象最深的是光  传输的精确定向性和精确定位性。  其次，再来看看飞秒激光手术的光爆破原理：  激光脉冲聚焦到角膜组织中，产生光爆破;每一个脉冲的光爆破，产生一个微离子，每一个微离子，蒸发大约1微米的角膜组织;蒸发角膜组织产生扩展的水泡和CO2气泡，水泡和气泡被角膜组织吸收  ，角膜组织因此被分离。电脑控制的光学传输系统产生成千上万的激光脉冲，成千上万的激光脉冲按照密集的等宽度等间距的篱笆墙式的光栅模式，在同一深度聚焦，产生光爆破，在角膜组织中形成一  层微小直径的气泡，使角膜组织分离，形成相应的分离面，也就是飞秒激光的切削面。LASIK手术中制作角膜瓣就是运用的这种切削模式形成水平的分离面和垂直面。激光脉冲还可以在角膜组织中进行任  何角度和任何范围的堆砌聚焦，形成角度不同，范围不同的组织分离，所以，飞秒激光可以在和lasik手术中对角膜进行片状切削，制作精美的植片和角膜瓣;也可以在角膜基质环植入手术  中对角膜进行点状雕琢，制作隧道。  以上是飞秒激光矫治手术的两大原理，正是它神奇的优势使得飞秒激光矫治近视效果更加卓越。,{'price': {'price': ''}}
